EmployeeID,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,StockOptionLevel,NumCompaniesWorked,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
3316,0,1,2,1,1,1,2,39290,1,14,0,0.0,0,0,0,1,1,0
3317,1,1,2,0,0,5,1,23110,1,11,1,1.0,0,2,0,1,0,0
3318,1,1,1,0,1,0,1,31400,1,9,1,1.0,5,3,2,1,0,0
3319,1,2,1,3,0,5,1,36900,2,8,1,1.0,7,3,1,2,0,1
3320,0,2,2,0,1,2,1,44500,0,21,0,0.0,0,3,3,1,0,0
3321,1,1,2,3,0,1,4,27560,1,5,2,1.0,0,2,0,3,0,0
3322,1,1,2,4,0,7,2,190330,1,9,1,2.0,0,2,0,1,0,0
3323,0,1,4,4,1,0,2,187220,0,2,1,0.0,3,0,3,2,1,0
3324,0,1,4,2,1,1,1,95470,2,12,1,1.0,5,1,1,1,0,0
3325,0,1,1,2,0,2,1,137340,1,22,0,0.0,1,1,1,1,0,0
3326,1,1,0,4,1,1,2,199990,1,18,1,2.0,1,2,3,2,1,0
3327,1,1,2,0,1,2,3,22790,1,16,1,3.0,0,3,3,1,0,0
3328,0,2,2,3,0,5,3,59160,1,3,0,6.0,0,1,2,1,0,1
3329,0,1,2,0,1,7,1,20890,1,9,0,5.0,2,0,3,1,0,0
3330,0,1,2,0,1,0,3,167920,1,1,1,3.0,4,3,1,1,0,0
3331,1,1,3,0,1,3,3,35640,2,13,0,5.0,0,2,3,1,0,0
3332,0,0,0,2,1,2,1,44250,1,1,1,6.0,3,3,3,1,1,0
3333,0,1,2,2,1,5,1,52650,2,1,1,4.0,2,3,3,2,0,0
3334,1,1,3,3,0,4,3,65530,1,15,0,0.0,7,2,3,1,0,0
3335,1,0,4,2,1,1,2,62610,0,1,0,1.0,0,0,1,1,0,0
3336,1,2,2,2,1,5,1,42980,0,17,1,1.0,14,0,0,1,1,0
3337,1,1,2,1,1,3,3,68040,1,1,1,8.0,0,3,3,1,0,0
3338,0,2,2,0,0,6,2,38150,1,7,1,3.0,0,3,1,3,0,0
3339,1,0,0,2,1,5,1,27410,1,9,1,1.0,0,0,3,0,0,1
3341,0,1,1,0,1,6,2,76390,1,26,0,1.0,7,1,0,1,0,0
3342,1,0,4,0,0,1,1,23280,1,24,2,1.0,0,0,3,1,0,0
3343,0,2,1,4,0,2,1,21530,2,9,0,9.0,0,3,3,2,0,1
3344,0,2,3,3,0,2,2,48760,1,7,2,4.0,0,0,1,3,0,0
3345,0,0,2,2,1,2,2,93960,1,11,0,1.0,0,2,2,2,0,1
3346,0,0,2,2,1,2,2,104000,1,1,1,1.0,0,3,3,2,0,1
3347,0,1,3,2,1,5,1,84740,1,26,0,0.0,4,2,3,2,0,0
3348,0,0,2,0,1,6,2,99810,1,2,1,1.0,1,3,3,2,1,0
3349,1,1,3,0,1,5,1,124900,1,15,0,0.0,0,1,2,3,0,1
3350,1,2,2,0,1,2,2,26570,1,23,0,4.0,1,1,3,2,0,1
3351,1,2,2,0,1,8,3,135910,1,10,1,5.0,2,2,2,1,1,0
3352,1,1,3,0,1,3,4,66960,1,10,0,7.0,2,3,0,0,0,1
3353,0,0,2,2,1,1,1,20580,1,1,1,1.0,0,1,2,1,0,0
3354,0,2,1,4,1,3,2,88650,1,12,1,1.0,1,1,1,1,0,0
3355,0,0,0,4,0,3,2,59400,1,11,0,7.0,0,2,2,1,0,0
3356,1,0,2,3,0,2,1,59140,1,2,1,3.0,0,2,0,1,0,0
3357,0,2,3,0,1,1,1,26220,1,2,0,2.0,0,2,1,1,1,0
3358,1,1,2,0,0,7,1,121850,1,1,0,3.0,5,1,2,3,0,0
3359,0,1,0,0,1,0,3,106090,1,2,0,1.0,0,3,3,0,1,0
3360,1,1,1,0,1,2,2,43450,1,25,0,4.0,1,0,1,2,0,0
3361,0,1,3,2,1,1,1,21770,1,1,0,4.0,0,3,2,2,0,0
3362,1,1,1,4,1,2,2,27930,0,1,0,1.0,0,3,2,2,0,0
3363,0,0,3,4,2,2,1,79180,1,2,2,2.0,0,1,3,1,0,0
3364,0,1,2,1,0,2,2,87890,1,6,3,1.0,5,3,0,1,0,0
3365,0,1,2,3,0,5,1,23890,0,18,1,6.0,0,2,1,1,0,0
3366,0,1,1,0,1,2,1,32120,1,1,1,1.0,0,2,1,1,0,1
3367,0,2,3,2,1,1,2,192320,1,1,1,2.0,0,0,1,2,0,0
3368,0,0,2,3,0,0,2,22670,2,11,3,1.0,0,2,0,1,0,0
3369,0,0,3,2,1,1,1,195170,1,1,0,2.0,2,3,0,1,0,0
3370,1,0,2,0,1,0,2,24360,1,9,0,4.0,3,2,2,1,0,0
3371,0,0,2,0,1,1,2,160640,1,15,1,1.0,0,3,1,3,0,1
3372,1,0,2,0,1,5,3,27070,1,29,0,1.0,0,0,0,1,0,1
3373,0,1,3,0,1,4,4,190680,1,1,0,0.0,8,3,3,0,0,0
3374,0,2,2,3,0,1,1,39310,2,1,0,8.0,0,3,1,1,0,0
3375,0,1,2,0,1,5,4,37300,1,24,1,1.0,6,2,0,3,1,0
3376,0,1,2,2,1,2,3,22320,1,10,1,1.0,3,2,3,1,0,1
3377,1,0,3,2,1,6,4,44650,1,1,0,0.0,1,1,3,1,0,0
3378,1,1,3,3,0,3,3,30720,1,10,0,5.0,11,0,2,0,0,1
3379,0,1,0,0,1,2,2,33190,0,8,1,1.0,0,2,1,2,0,0
3380,0,1,0,0,1,7,1,192020,2,29,0,1.0,0,2,3,1,0,0
3381,0,1,2,5,2,5,3,136750,1,1,3,1.0,1,2,2,1,0,0
3382,0,1,3,1,1,5,1,29110,1,5,2,2.0,7,3,3,2,0,0
3383,1,0,1,2,0,2,4,59570,1,9,1,4.0,0,3,2,1,0,1
3384,0,2,2,4,1,8,1,39200,1,9,1,6.0,15,2,2,3,0,0
3385,0,2,3,3,0,2,1,64340,1,3,1,5.0,7,2,2,3,0,0
3386,0,0,2,0,0,4,2,100480,0,4,1,1.0,1,2,3,1,1,0
3387,1,2,1,0,0,0,2,109380,1,1,2,6.0,0,3,3,1,0,0
3389,0,0,3,0,1,3,1,65450,0,2,0,4.0,0,1,1,2,0,1
3390,0,2,3,0,1,2,3,69310,2,7,0,1.0,2,2,2,3,0,0
3391,0,2,0,0,0,1,2,48980,0,28,1,4.0,0,0,3,1,0,0
3392,0,0,3,2,1,1,2,25930,0,28,0,0.0,1,2,0,1,1,1
3393,0,0,2,1,0,4,4,194360,0,15,2,1.0,6,3,2,1,0,0
3394,0,0,4,0,2,2,1,27230,1,3,1,6.0,0,3,0,1,0,1
3395,0,0,1,4,1,5,2,34790,1,2,0,3.0,0,1,3,1,0,0
3396,1,2,0,2,1,0,3,27940,1,26,1,3.0,0,3,3,1,0,0
3397,1,2,0,0,0,6,1,52490,1,10,2,9.0,1,3,3,2,1,0
3398,0,1,2,3,0,3,2,21760,2,1,1,1.0,1,2,1,1,0,0
3399,0,2,2,1,0,5,1,168720,2,11,1,2.0,0,0,2,3,0,0
3400,0,1,3,1,1,6,2,34850,1,20,2,9.0,2,2,1,1,0,0
3401,1,1,2,2,0,2,1,66440,0,2,0,1.0,0,3,0,1,0,0
3402,1,0,3,2,0,1,2,55820,1,18,0,1.0,0,3,3,1,0,0
3403,0,1,2,0,0,0,2,40000,1,2,0,4.0,0,0,2,1,0,1
3404,1,1,2,4,1,2,2,134960,1,1,1,3.0,1,3,2,1,0,0
3405,0,1,2,4,1,6,1,32100,2,13,2,0.0,0,2,2,2,0,0
3406,1,2,2,2,1,3,3,190450,1,28,3,6.0,0,3,2,1,0,0
3407,1,2,2,0,0,0,1,118490,1,28,1,1.0,3,3,2,1,0,0
3408,0,2,2,2,0,0,3,20700,1,24,3,1.0,0,2,1,0,0,1
3409,0,1,1,4,1,2,2,65020,2,5,0,1.0,0,2,0,1,0,0
3410,0,0,3,1,0,8,2,32300,0,5,1,1.0,0,1,3,1,0,0
3411,1,1,2,2,0,5,1,136030,1,23,1,8.0,0,2,2,1,0,0
3412,1,2,3,2,1,6,1,119960,1,6,2,1.0,10,2,2,2,0,0
3413,1,1,2,0,1,0,5,56050,1,4,1,0.0,1,1,0,2,0,0
3414,1,0,1,0,1,1,2,63970,1,2,1,1.0,0,3,0,1,0,1
3415,0,0,3,2,1,2,1,191440,2,8,0,0.0,1,1,1,1,0,1
3416,1,1,2,3,0,1,2,175840,1,1,0,1.0,1,3,3,1,1,0
3417,0,1,2,1,1,7,2,49070,1,8,1,1.0,1,1,0,2,1,0
3418,0,0,3,2,2,2,2,45540,1,2,2,2.0,2,0,2,1,0,0
3419,0,0,2,2,0,4,1,54150,1,3,1,7.0,4,2,2,1,0,0
3420,0,0,2,0,1,1,2,47410,1,2,0,6.0,2,3,2,1,0,0
3421,0,1,2,0,0,3,3,21150,1,2,0,1.0,11,3,3,1,0,0
3422,0,1,2,0,1,3,2,31610,1,3,2,0.0,2,0,3,1,0,0
3423,0,2,2,2,0,2,5,57450,1,24,3,1.0,1,1,3,2,0,0
3424,0,1,3,1,1,1,1,23730,1,23,1,6.0,0,3,2,3,0,0
3425,0,1,2,2,0,2,2,33100,1,27,1,4.0,0,0,3,1,1,0
3426,1,0,3,2,1,5,5,186650,1,16,0,3.0,4,2,3,1,0,0
3427,0,1,2,3,0,5,2,44850,1,15,1,5.0,0,0,1,0,0,1
3428,1,1,1,0,1,2,2,27890,2,26,1,3.0,6,2,1,1,0,0
3429,0,2,0,0,1,1,2,58280,0,19,0,1.0,5,1,2,1,0,0
3430,1,0,1,1,1,5,1,23260,1,24,0,8.0,0,1,3,1,0,0
3431,1,0,0,0,1,6,1,135250,0,21,1,8.0,2,1,0,1,0,1
3432,1,1,3,2,1,3,4,14200,1,5,1,1.0,6,0,3,1,0,1
3433,1,1,2,0,1,0,1,80200,1,16,1,3.0,11,3,3,1,0,0
3434,0,1,1,0,2,5,1,36880,0,2,0,0.0,0,3,2,1,0,0
3435,0,0,3,4,0,2,4,54820,1,2,0,1.0,15,2,0,1,0,1
3436,0,0,2,3,0,2,1,160150,2,11,0,1.0,2,3,0,1,0,0
3437,0,0,1,4,0,7,5,12000,0,9,1,0.0,2,1,3,2,0,0
3438,0,1,1,1,1,3,1,56610,1,7,0,3.0,1,3,3,3,0,0
3439,0,0,2,2,1,8,2,69290,0,15,0,9.0,7,3,2,1,1,0
3440,0,2,3,3,0,4,2,96130,1,6,1,0.0,0,1,3,2,0,0
3441,0,1,2,0,1,1,2,56740,1,5,0,3.0,0,1,3,0,0,0
3442,0,0,0,2,1,2,2,54840,1,16,3,1.0,0,1,1,1,1,0
3443,0,1,1,2,0,1,2,120610,2,8,1,2.0,6,2,1,1,1,0
3444,1,2,1,0,1,1,1,56600,1,7,0,7.0,0,0,2,2,0,1
3445,0,1,2,0,0,1,2,48210,2,2,2,6.0,1,0,0,1,0,1
3446,0,1,1,0,1,7,1,64100,1,2,1,1.0,0,2,2,1,0,0
3447,0,1,2,1,1,7,2,52100,1,10,0,1.0,0,3,1,1,0,0
3448,0,1,3,2,0,1,2,26950,2,9,1,3.0,2,2,2,1,0,0
3449,0,1,3,0,1,2,1,118780,1,5,1,2.0,7,1,2,2,0,0
3450,0,0,2,0,1,5,1,170680,1,1,0,3.0,0,3,1,2,1,0
3451,0,1,2,2,2,2,5,24550,1,2,1,1.0,7,2,0,2,0,0
3452,0,2,2,2,1,5,2,139640,2,3,2,1.0,1,0,2,1,0,0
3453,1,2,0,2,1,1,3,49410,1,2,2,9.0,2,3,3,1,0,0
3454,1,1,2,2,1,6,2,24780,1,5,0,6.0,7,2,2,1,0,0
3455,1,1,1,0,1,6,2,52280,2,1,0,2.0,0,0,2,1,0,0
3456,1,0,1,0,1,3,2,44780,1,4,1,0.0,7,3,3,2,0,0
3457,1,0,2,2,1,8,2,75470,0,2,0,7.0,6,2,0,3,0,0
3458,0,2,1,0,0,1,3,50550,1,25,0,5.0,0,2,3,1,1,0
3459,0,0,2,3,0,2,3,34640,2,8,0,1.0,0,3,3,1,1,1
3460,0,0,3,0,1,8,1,57750,1,1,0,1.0,1,2,0,2,0,1
3461,1,2,2,3,0,0,3,89430,1,12,1,8.0,1,3,0,1,0,0
3462,1,1,2,2,0,1,2,192720,1,23,0,9.0,2,0,2,3,1,1
3463,1,0,3,0,1,5,4,52380,0,19,1,1.0,1,1,0,2,0,1
3464,1,1,3,2,1,2,2,46820,1,5,1,1.0,1,0,0,1,0,0
3465,1,1,2,2,1,2,1,183000,1,8,0,0.0,0,2,0,2,0,0
3466,1,1,3,0,0,4,1,52570,1,1,0,1.0,0,1,2,1,0,0
3467,0,1,2,4,1,2,1,63490,1,5,0,0.0,1,2,2,2,0,0
3468,0,1,3,3,0,2,1,48690,1,1,0,4.0,11,0,3,1,0,0
3469,1,1,2,4,0,5,2,99850,0,11,1,1.0,1,0,2,1,0,0
3470,0,1,4,0,1,5,3,36970,2,23,1,3.0,1,3,1,1,0,0
3471,0,0,2,0,1,0,2,74570,1,1,2,3.0,1,2,2,3,0,0
3472,1,1,3,0,1,2,2,21190,1,18,0,9.0,3,1,0,1,0,1
3473,1,2,3,3,0,2,4,39830,1,23,0,4.0,1,3,3,1,0,0
3474,0,0,3,0,0,7,3,61180,1,7,1,0.0,4,3,0,1,1,1
3475,1,0,1,0,1,2,1,62140,2,1,2,1.0,3,0,2,1,0,1
3476,0,2,0,5,2,1,2,63470,1,1,1,1.0,2,0,2,2,0,0
3477,0,0,3,3,0,1,1,115100,2,29,1,0.0,0,0,3,2,0,0
3478,0,2,3,0,1,2,4,71430,1,7,0,2.0,0,3,3,1,1,0
3479,1,1,3,5,2,1,2,82680,1,25,0,1.0,5,3,3,3,0,1
3480,0,2,1,3,0,2,2,80950,1,8,0,1.0,0,0,2,2,0,1
3481,0,0,1,0,1,6,4,29040,1,8,0,4.0,2,0,1,1,0,1
3482,0,1,0,0,1,1,4,60320,1,11,0,0.0,13,3,0,1,0,0
3483,0,2,2,0,1,8,2,29760,2,7,0,1.0,0,0,1,1,0,1
3484,0,0,3,2,1,1,2,159920,2,1,0,3.0,0,3,2,1,0,1
3485,1,1,2,2,0,1,2,46490,2,9,0,0.0,0,3,1,1,0,0
3486,1,1,0,3,0,4,2,26960,0,1,0,3.0,0,2,3,1,1,0
3487,0,0,0,0,0,2,2,23700,0,2,0,2.0,2,0,3,2,0,0
3488,1,1,2,2,1,3,2,125040,0,1,1,1.0,4,1,2,1,0,0
3489,0,0,2,0,0,2,1,59740,1,1,1,7.0,4,1,1,1,0,0
3490,0,2,1,2,1,1,1,47360,1,6,1,0.0,2,2,2,1,0,0
3491,1,2,2,2,1,1,4,52960,1,8,0,4.0,1,2,3,1,0,0
3492,1,2,2,5,2,5,4,67810,1,1,1,0.0,1,3,1,2,0,0
3493,0,1,3,2,1,2,3,21740,1,6,1,3.0,4,0,2,1,0,0
3494,0,0,3,2,1,2,1,66530,1,7,1,7.0,0,3,1,1,1,0
3495,1,1,2,2,1,5,2,96990,2,5,1,8.0,0,2,0,1,0,0
3496,0,2,2,3,0,0,2,67550,2,1,1,7.0,11,0,3,1,0,1
3497,0,0,0,0,1,0,1,22130,1,1,0,1.0,4,2,2,3,0,0
3498,1,0,3,0,1,1,1,26100,1,1,1,1.0,2,3,1,3,0,0
3499,0,0,2,0,1,5,1,28510,0,6,0,9.0,0,2,1,2,0,0
3500,0,0,2,2,1,7,3,34520,0,1,3,2.0,0,0,3,1,0,0
3501,0,1,2,0,1,2,1,52580,2,7,3,0.0,2,2,3,1,0,0
3502,0,1,3,3,0,2,1,93550,1,2,0,0.0,0,0,1,0,0,0
3503,1,2,1,1,1,6,1,104960,2,9,1,1.0,0,3,3,1,0,0
3504,1,1,1,2,0,2,1,63800,1,2,1,6.0,2,3,1,1,1,0
3505,0,0,0,4,0,2,2,26570,2,9,1,2.0,0,3,2,2,0,0
3506,0,2,3,2,1,1,3,27160,2,1,0,0.0,1,3,1,2,0,0
3507,1,0,1,0,0,0,1,22010,1,21,1,4.0,0,1,3,1,0,0
3508,1,1,1,1,0,0,2,65400,1,4,0,1.0,1,1,3,2,1,0
3509,1,1,2,2,1,3,1,38160,1,1,2,1.0,5,2,2,3,0,0
3510,0,2,3,0,0,8,1,52530,2,6,0,1.0,0,2,2,1,0,0
3511,0,0,3,2,1,5,3,109650,0,2,0,1.0,0,2,2,1,0,1
3512,0,0,1,0,1,2,1,49360,1,3,0,0.0,0,0,0,1,0,1
3513,0,1,1,2,1,1,2,25430,1,4,0,3.0,0,1,3,1,0,0
3514,1,1,2,4,0,4,1,53040,2,10,0,1.0,2,2,2,2,0,1
3515,0,2,2,0,1,6,3,166590,1,23,1,7.0,1,2,3,1,0,0
3516,1,1,1,2,1,0,1,42600,1,6,2,1.0,2,3,2,1,0,0
3517,1,1,0,3,0,5,2,24760,1,1,0,1.0,1,1,2,2,0,0
3518,1,0,2,0,1,5,3,31020,1,6,1,1.0,1,2,2,0,0,0
3519,0,1,2,0,1,2,1,22440,1,6,3,1.0,3,3,0,0,0,1
3520,0,0,3,2,1,3,4,75960,2,2,0,9.0,2,1,2,2,0,0
3521,0,0,3,0,0,5,1,22850,2,2,0,0.0,13,2,0,2,0,1
3522,0,0,1,0,1,5,4,30340,1,1,1,7.0,1,1,0,3,1,0
3523,0,1,2,2,1,0,1,57150,1,5,2,6.0,1,3,2,1,1,0
3524,1,0,3,0,0,5,1,25760,1,7,3,8.0,1,3,1,1,0,0
3525,0,1,3,0,1,2,2,41970,1,15,0,1.0,0,2,3,2,0,1
3526,0,1,3,0,1,7,2,143360,1,1,1,1.0,0,0,3,1,1,0
3528,0,1,3,0,1,1,2,194060,2,26,3,3.0,0,2,3,0,1,0
3529,1,2,4,2,1,1,2,65380,1,18,1,2.0,6,2,1,3,0,0
3530,0,0,1,0,1,4,1,43060,2,6,0,0.0,4,3,0,1,0,0
3531,1,1,2,2,1,5,2,22580,2,3,1,1.0,2,3,3,3,0,0
3532,1,0,2,3,0,1,3,45220,1,5,1,8.0,1,0,2,2,0,1
3533,1,2,1,1,1,1,2,44870,0,11,0,1.0,0,2,0,1,0,0
3536,0,0,3,0,1,5,2,191970,1,23,0,1.0,0,2,0,1,0,0
3537,1,1,2,0,1,7,2,132120,1,22,0,4.0,0,0,2,2,0,0
3538,0,1,3,0,1,1,3,65770,1,14,0,1.0,3,3,3,2,0,0
3539,0,0,2,2,1,4,5,83920,1,6,0,1.0,1,0,2,2,0,0
3540,0,0,1,5,2,2,3,45580,1,6,1,1.0,0,2,2,1,0,1
3541,0,2,3,0,1,4,1,40310,1,6,1,3.0,4,3,2,1,0,0
3542,0,1,2,2,1,2,1,79690,1,23,0,0.0,1,1,3,2,0,0
3543,0,1,3,2,1,7,1,26540,2,22,0,0.0,0,2,3,1,1,1
3544,0,1,2,0,1,1,2,165550,1,2,2,8.0,15,2,0,1,0,0
3545,0,0,2,0,1,7,1,45560,0,20,0,2.0,0,3,2,1,0,0
3546,1,1,3,0,1,8,1,60910,1,28,0,1.0,1,1,2,1,0,0
3547,0,2,2,0,1,7,2,195660,0,12,0,6.0,0,0,0,0,0,1
3548,0,2,2,3,0,2,3,48100,1,20,0,8.0,0,2,0,1,0,0
3549,0,1,2,2,0,6,1,45230,2,9,1,5.0,0,1,1,1,0,0
3550,1,1,3,0,1,0,2,32020,2,25,1,2.0,2,3,0,1,1,0
3551,0,1,2,4,1,1,2,23510,1,6,0,1.0,3,3,0,1,0,0
3552,0,1,3,1,1,8,3,17020,1,8,0,5.0,0,3,1,1,1,0
3553,0,1,3,3,0,5,1,180410,1,4,1,3.0,1,2,0,1,1,0
3554,0,1,3,5,2,6,3,28860,1,28,1,1.0,0,3,1,0,0,1
3555,1,1,1,2,1,2,1,20970,2,9,2,1.0,0,1,2,2,0,0
3556,0,2,1,2,1,2,2,119350,1,9,3,1.0,1,2,2,1,0,0
3557,0,2,2,3,0,2,1,25460,1,29,1,1.0,8,2,2,2,0,0
3558,0,0,3,2,1,1,2,25640,1,3,3,1.0,13,3,3,1,0,0
3559,0,0,3,2,1,3,1,84120,1,18,0,1.0,2,2,3,1,0,0
3560,1,2,0,2,0,2,1,141180,1,9,0,2.0,1,3,3,2,1,0
3561,0,1,3,2,1,2,5,170460,0,5,0,7.0,0,3,0,3,0,0
3562,0,2,1,0,0,2,2,25640,1,2,1,0.0,1,1,3,1,0,0
3563,1,1,2,0,0,2,1,102660,2,10,0,1.0,2,2,1,1,0,0
3564,1,0,2,0,1,1,2,50700,2,9,1,4.0,0,3,2,1,0,0
3565,0,2,1,3,0,0,4,178610,1,3,0,2.0,7,2,0,1,0,0
3566,0,1,1,3,0,1,1,42300,1,26,0,0.0,4,0,3,1,0,0
3567,1,2,2,2,1,1,2,37800,1,1,0,7.0,1,1,1,3,0,0
3568,1,0,1,2,1,5,1,27680,1,6,1,0.0,1,2,3,1,1,0
3569,1,1,2,3,0,1,1,90710,1,9,1,0.0,5,3,1,1,0,0
3570,0,1,1,2,2,2,1,106480,2,8,1,3.0,0,0,0,1,0,0
3571,0,1,0,0,1,2,2,136100,0,1,2,4.0,4,2,3,2,1,0
3572,0,1,2,0,1,6,3,34080,1,7,0,1.0,6,0,0,2,1,0
3573,0,2,1,2,1,7,2,29830,2,9,1,7.0,1,3,2,0,0,0
3574,0,1,3,0,2,5,5,76320,1,4,0,1.0,7,0,3,1,1,0
3575,0,0,1,1,0,0,3,98240,0,2,0,1.0,0,0,1,3,0,1
3576,0,2,3,0,1,6,1,99500,1,19,0,1.0,1,0,3,1,1,0
3577,0,1,3,0,1,2,2,20930,1,9,0,3.0,0,3,3,1,0,0
3578,0,1,2,0,1,5,2,99800,1,21,0,1.0,0,2,0,2,0,0
3579,1,0,0,3,0,2,1,38940,1,24,0,1.0,1,2,0,1,0,0
3580,0,0,3,4,1,1,1,40510,1,3,3,5.0,0,2,3,1,0,0
3581,0,1,1,0,1,5,3,168350,1,11,1,3.0,0,2,3,1,0,0
3582,0,1,3,0,0,1,2,62300,1,14,0,2.0,0,0,2,3,0,0
3583,1,1,1,3,0,5,1,47170,2,5,1,1.0,0,2,1,2,0,0
3584,1,0,3,0,1,5,2,132370,1,1,1,5.0,0,3,1,2,0,0
3585,0,2,3,0,1,5,2,37550,1,6,0,1.0,0,0,2,1,0,0
3586,0,2,3,2,0,5,1,65820,1,17,1,1.0,1,2,3,1,0,0
3587,0,0,0,3,0,6,2,74060,1,1,2,6.0,0,3,3,3,0,0
3588,1,2,2,4,1,0,2,48050,1,3,1,3.0,1,3,3,2,0,0
3589,1,1,3,2,0,5,2,27410,1,9,1,0.0,0,2,2,2,0,0
3590,1,1,2,0,1,5,1,42620,1,4,0,7.0,3,1,1,1,0,0
3591,1,2,1,0,1,1,2,161840,1,8,1,0.0,0,3,2,1,0,0
3592,0,0,3,3,0,5,3,115570,1,2,0,1.0,0,1,3,1,1,0
3593,0,1,2,2,0,5,3,18780,1,2,1,1.0,0,3,2,1,0,0
3594,0,0,0,0,1,6,1,109320,2,1,1,1.0,1,2,3,1,0,1
3595,0,0,2,0,2,1,2,68110,1,9,1,1.0,2,2,3,2,0,0
3596,0,0,2,5,2,5,2,43060,1,12,2,2.0,1,0,1,1,0,1
3597,1,2,2,0,1,8,2,48590,0,27,1,1.0,15,3,1,1,1,0
3598,1,0,1,2,1,1,4,53370,2,20,1,1.0,2,0,2,0,0,1
3599,0,1,3,0,1,6,1,23400,1,1,1,2.0,0,3,1,1,0,0
3600,0,0,3,2,0,7,3,74910,1,13,1,0.0,0,2,0,1,0,0
3601,0,2,2,0,1,4,2,105270,2,14,0,4.0,11,3,1,2,0,0
3602,0,0,1,0,1,1,2,165950,1,4,1,6.0,5,3,3,2,1,0
3603,1,2,3,2,0,1,3,88340,2,14,1,4.0,5,2,1,3,0,0
3604,1,0,2,1,1,8,1,55770,2,2,0,0.0,0,3,2,2,0,0
3605,0,2,3,0,1,1,2,47070,1,3,0,1.0,14,2,0,2,0,0
3606,0,1,2,0,0,2,2,24000,2,1,1,4.0,1,2,1,3,0,0
3607,0,1,2,0,1,0,4,98240,1,9,0,0.0,2,2,2,1,0,0
3608,1,1,3,0,1,8,1,64470,1,23,0,6.0,0,1,1,1,0,0
3609,1,0,1,2,1,5,1,195020,1,7,2,3.0,15,3,3,3,0,0
3610,0,0,3,2,1,0,1,27250,1,2,1,9.0,5,2,1,1,1,0
3611,1,1,3,0,1,5,2,62720,1,21,1,1.0,0,0,3,1,0,1
3612,1,1,2,0,1,7,2,21270,2,2,0,1.0,2,3,3,1,0,0
3613,0,0,3,2,0,1,2,182000,2,21,0,0.0,7,1,2,2,0,0
3614,0,0,3,1,1,1,1,20960,0,2,3,7.0,1,2,2,1,0,0
3615,1,2,3,4,1,7,1,28860,1,29,0,3.0,7,1,2,1,0,1
3616,1,0,3,0,0,7,2,20330,1,1,1,2.0,1,3,0,2,0,0
3617,0,0,1,0,1,1,1,36220,1,18,0,1.0,2,3,1,2,1,0
3618,1,1,3,1,1,2,1,42330,1,10,0,1.0,0,2,3,3,0,0
3619,0,0,2,2,1,5,3,36810,2,19,1,3.0,0,1,1,1,0,0
3620,1,2,0,3,0,5,1,54600,1,29,2,6.0,15,2,1,1,0,0
3621,0,2,2,1,1,5,2,21870,1,27,1,1.0,2,0,2,1,0,0
3622,1,1,2,4,1,2,1,96020,1,5,1,1.0,1,3,2,1,0,1
3623,0,0,1,0,1,5,2,28360,1,18,0,0.0,0,2,0,1,1,1
3624,0,1,0,3,0,4,4,40890,1,9,0,0.0,6,0,3,1,0,0
3625,0,1,2,3,0,2,2,166270,1,1,0,3.0,1,3,2,1,0,0
3626,0,0,2,2,0,1,1,26190,1,4,1,6.0,5,3,0,3,0,0
3627,0,1,2,2,1,2,5,56790,0,1,0,0.0,7,2,3,1,0,0
3628,1,1,1,2,1,5,5,154020,1,20,0,4.0,1,3,0,1,1,0
3629,0,0,0,1,0,5,1,59850,1,8,3,2.0,1,3,1,1,0,1
3630,0,0,1,4,1,5,3,25790,1,3,1,9.0,7,1,1,2,0,1
3631,1,1,3,2,1,2,1,30410,1,6,1,1.0,0,1,0,1,0,0
3632,0,0,0,2,1,0,2,34470,1,26,0,0.0,1,0,2,1,0,0
3633,0,2,1,2,1,2,1,195130,0,1,1,1.0,9,3,2,2,0,0
3634,1,0,2,0,0,4,1,27730,0,6,0,1.0,11,2,1,1,0,0
3635,0,0,0,0,1,2,1,71040,2,3,1,1.0,2,3,1,3,0,1
3636,0,1,2,0,0,5,1,63220,1,5,1,4.0,1,0,0,3,0,1
3637,0,1,2,0,1,5,2,20830,0,4,2,0.0,2,2,2,2,0,0
3638,0,1,2,4,0,6,2,83810,1,11,1,4.0,9,3,2,1,0,0
3639,1,0,1,2,0,6,3,26910,1,3,1,6.0,7,3,1,1,0,0
3640,0,2,0,0,1,5,1,42860,0,1,0,9.0,0,2,2,1,0,0
3641,0,2,1,4,1,4,2,26590,1,3,3,0.0,1,3,3,2,1,0
3642,0,0,2,2,0,2,2,94340,1,4,1,1.0,8,2,3,1,0,0
3643,1,2,3,1,0,0,2,55610,2,1,0,0.0,1,2,0,1,0,0
3644,0,0,1,4,0,8,2,66460,2,1,1,1.0,1,2,2,1,0,0
3645,0,2,1,0,0,6,4,77250,1,18,1,1.0,0,2,1,1,0,0
3646,1,2,3,0,0,1,1,107250,1,2,0,3.0,1,1,0,1,0,0
3647,0,0,2,0,0,1,2,88470,1,4,0,1.0,9,2,0,3,0,0
3648,1,1,1,2,1,1,4,20450,1,6,0,3.0,1,3,3,2,0,0
3649,0,1,3,4,0,2,2,10090,1,1,2,7.0,5,2,0,2,0,1
